id	fin_name	eng_name	category	word_class	aaltoprod	aalto85	cslb	mcrae	vinson	cmu	w2v_fin	w2v_eng	homonym_fin	homonym_eng	COMMENT
551	geeni	gene	abstract	noun	geeni	geeni					geeni	gene			
552	kurjenpolvi	geranium	plant	noun			geranium				kurjen#polvi	geranium			
553	gerbiili	gerbil	animal	noun			gerbil				gerbiili	gerbil			
554	etikkakurkku	gherkin	food	noun			gherkin				etikka#kurkku	gherkin			
555	haamu	ghost	abstract	noun						ghost	haamu	ghost			
556	lahja	gift	artifact	noun						gift	lahja	gift			
557	gini	gin	drink	noun			gin				gini	gin			
558	kirahvi	giraffe	animal	noun	kirahvi		giraffe	giraffe	GIRAFFE_object	giraffe	kirahvi	giraffe			
559	tyttö	girl	person	noun						girl	tyttö	girl			
560	jäätikkö	glacier	nature	noun	jäätikkö					glacier	jäätikkö	glacier			
561	lasi	glass	material	noun						glass	lasi	glass			ambiguous
562	riippuliidin	glider	vehicle	noun			glider				riippuliidin	glider			
563	käsine	glove	clothing	noun	käsine		gloves	gloves	GLOVE_object	glove	käsine	glove			
564	liima	glue	material	noun			glue			glue	liima	glue			
565	vuohi	goat	animal	noun	vuohi		goat	goat	GOAT_object	goat	vuohi	goat			
566	pikari	goblet	container	noun						goblet	pikari	goblet			
567	suojalasit	goggles	clothing	noun			goggles				suoja#lasi	goggles			
568	kulta	gold	material	noun						gold	kulta	gold			
569	kultakala	goldfish	waterlife	noun			goldfish	goldfish		goldfish	kulta#kala	goldfish			
570	golf	golf	sport	noun						golf	golf	golf			
571	gongi	gong	instrument	noun			gong				gongi	gong			
572	hanhi	goose	bird	noun			goose	goose		goose	hanhi	goose			
573	taskurotta	gopher	animal	noun				gopher			tasku#rotta	gopher			"This can also mean ""juoksupoika"" (gofer). Then this would be in the person category"
574	gorilla	gorilla	animal	noun			gorilla	gorilla		gorilla	gorilla	gorilla			
575	kaapu	gown	clothing	noun			gown	gown		gown	kaapu	gown			
576	viinirypäle	grape	fruit	noun	viinirypäle		grape	grape		grape	rypäle	grape			
577	greippi	grapefruit	fruit	noun	greippi		grapefruit	grapefruit		grapefruit	greippi	grapefruit			typo in AaltoProd
578	kuvaaja	graph	abstract	noun						graph	kuvaaja	graph			
579	ruoho	grass	plant	noun						grass	ruoho	grass			
580	heinäsirkka	grasshopper	insect	noun			grasshopper	grasshopper		grasshopper	heinä#sirkka	grasshopper			
581	raastin	grater	tool	noun			grater	grater			raastin	grater			
582	hauta	grave	place	noun						grave	hauta	grave			
583	sora	gravel	material	noun						gravel	sora	gravel			
584	paistinkastike	gravy	food	noun						gravy	paistin#kastike	gravy			
585	kasvihuone	greenhouse	place	noun						greenhouse	kasvi#huone	greenhouse			
586	onnittelukortti	greeting card	text	noun			greeting_card				onnittelukortti	greeting_card			
587	kranaatti	grenade	weapon	noun			grenade	grenade			kranaatti	grenade			
588	nivuset	groin	bodypart	noun						groin	nivuset	groin			
589	maanpinta	ground	nature	noun						ground	maan#pinta	ground			
590	metsämurmeli	groundhog	animal	noun				groundhog			murmeli	groundhog			
591	ryhmä	group	social	noun	ryhmä						ryhmä	group			
592	suojakaide	guardrail	furniture	noun						guardrail	suoja#kaide	guardrail			
593	marsu	guinea pig	animal	noun			guinea_pig				marsu	guinea_pig			
594	kitara	guitar	instrument	noun	kitara		guitar	guitar		guitar	kitara	guitar			
595	kumi	gum	material	noun						gum	kumi	gum			ambiguous meaning
596	ase	gun	weapon	noun	ase		gun	gun	GUN_object	gun	ase	gun			
597	miljoonakala	guppy	waterlife	noun				guppy			miljoona#kala	guppy			
598	kuntosali	gym	place	noun						gym	kunto#sali	gym			
599	kolja	haddock	waterlife	noun						haddock	kolja	haddock			
600	hiukset	hair	bodypart	noun	hiukset		hair		HAIR_object	hair	hius	hair			
601	halli	hall	place	noun						hall	halli	hall			
602	kinkku	ham	food	noun			ham			ham	kinkku	ham			
603	hampurilainen	hamburger	food	noun						hamburger	hampurilainen	hamburger			
604	vasara	hammer	tool	noun	vasara		hammer	hammer	HAMMER_object	hammer	vasara	hammer			noun & verb
605	vasaroida	hammer	action	verb					HAMMER_actionV		vasaroida				noun & verb
606	hamsteri	hamster	animal	noun			hamster	hamster			hamsteri	hamster			
607	käsi	hand	bodypart	noun	käsi	käsi			HAND_object	hand	käsi	hand			
608	käsilaukku	handbag	accessory	noun						handbag	käsi#laukku	handbag			
609	nenäliina	handkerchief	accessory	noun						handkerchief	nenä#liina	handkerchief			
610	kahva	handle	tool	noun						handle	kahva	handle			
611	kaide	handrail	furniture	noun						handrail	kaide	handrail			
612	satama	harbour	place	noun						harbour	satama	harbor			
613	jänis	hare	animal	noun				hare			jänis	hare			
614	huuliharppu	harmonica	instrument	noun			harmonica	harmonica			huuli#harppu	harmonica			
615	harppu	harp	instrument	noun			harp	harp			harppu	harp			
616	harppuuna	harpoon	weapon	noun			harpoon	harpoon			harppuuna	harpoon			
617	cembalo	harpsichord	instrument	noun			harpsichord	harpsichord			cembalo	harpsichord			
618	hattu	hat	clothing	noun					HAT_object		hattu	hat			
619	kirves	hatchet	tool	noun			hatchet	hatchet			retki#kirves	hatchet			
620	haukka	hawk	bird	noun			hawk	hawk		hawk	haukka	hawk			
621	heinä	hay	plant	noun						hay	heinä	hay			
622	pää	head	bodypart	noun	pää					head	pää	head			
623	ajovalo	headlight	other	noun						headlight	ajo#valo	headlight			
624	sydän	heart	bodypart	noun			heart			heart	sydän	heart			
625	pensasaita	hedge	artifact	noun						hedge	pensas#aita	hedge			
626	siili	hedgehog	animal	noun			hedgehog				siili	hedgehog			
627	kantapää	heel	bodypart	noun						heel	kanta#pää	heel			
628	helikopteri	helicopter	vehicle	noun	helikopteri		helicopter	helicopter	HELICOPTER_object	helicopter	helikopteri	helicopter			
629	kypärä	helmet	accessory	noun			helmet	helmet		helmet	kypärä	helmet			
630	kana	hen	bird	noun						hen	kana	hen			
631	yrtti	herb	plant	noun						herb	yrtti	herb			
633	silli	herring	waterlife	noun			herring				silli	herring			
634	valtatie	highway	place	noun						highway	valta#tie	highway			
635	vaellus	hike	sport	noun	vaellus						vaellus	hike			
636	kukkula	hill	nature	noun						hill	kukkula	hill			
637	virtahepo	hippo	animal	noun			hippo			hippo	virta#hepo	hippo			
638	historia	history	abstract	noun	historia	historia					historia	history			
639	jääkiekko	hockey	sport	noun						hockey	jää#kiekko	hockey			
640	kuokka	hoe	tool	noun	kuokka		hoe	hoe	HOE_object	hoe	kuokka	hoe			noun & verb
641	kuokkia	hoe	action	verb					HOE_actionV		kuokkia				noun & verb
642	karju	hog	animal	noun						hog	karju	hog			
643	reikä	hole	abstract	noun						hole	reikä	hole			
644	koti	home	place	noun						home	koti	home			
645	hunaja	honey	food	noun						honey	hunaja	honey			
646	hunajameloni	honeydew	fruit	noun				honeydew			hunaja#meloni	honeydew			
647	kuherruskuukausi	honeymoon	abstract	noun						honeymoon	kuherrus#kuu#kausi	honeymoon			
648	huppu	hood	clothing	noun						hood	huppu	hood			
649	koukku	hook	tool	noun			hook	hook		hook	koukku	hook			
650	hyppiä	hop	action	verb					HOP_actionV		hyppiä	hop			
651	sarvi	horn	bodypart	noun						horn	sarvi	horn			
652	herhiläinen	hornet	insect	noun			hornet	hornet			herhiläinen	hornet			
653	hevonen	horse	animal	noun	hevonen	hevonen	horse	horse	HORSE_object	horse	hevonen	horse			
654	vesiletku	hose	tool	noun			hose	hose			vesi#letku	hose			noun & verb
655	legginsit	hose	clothing	noun				hose_(leggings)			legginsit	leggings			
656	sairaala	hospital	place	noun	sairaala					hospital	sairaala	hospital			
657	hotelli	hotel	place	noun	hotelli					hotel	hotelli	hotel			
658	talo	house	place	noun				house		house	talo	house			
659	asuntolaiva	houseboat	vehicle	noun			houseboat				asunto#laiva	houseboat			
660	huonekärpänen	housefly	insect	noun			housefly	housefly			huone#kärpänen	housefly			
661	ihminen	human	person	noun						human	ihminen	human			
662	kolibri	hummingbird	bird	noun			hummingbird				kolibri	hummingbird			
663	metsästys	hunting	sport	noun	metsästys	metsästys					metsästys	hunting			
664	aviomies	husband	person	noun						husband	avio#mies	husband			
665	maja	hut	place	noun				hut		hut	maja	hut			
666	pöytätaso	hutch	furniture	noun			hutch				pöytä#taso	hutch			
667	hyasintti	hyacinth	plant	noun			hyacinth				hyasintti	hyacinth			
668	vesiposti	hydrant	artifact	noun						hydrant	vesi#posti	hydrant			
669	hyeena	hyena	animal	noun			hyena	hyena		hyena	hyeena	hyena			
670	ibuprofeeni	ibuprofen	medicine	noun			ibuprofen				ibuprofeeni	ibuprofen			
671	jää	ice	material	noun						ice	jää	ice			
672	jäätelö	ice cream	food	noun			ice_cream				jäätelö	ice_cream			
673	jäävuori	iceberg	nature	noun						iceberg	jää#vuori	iceberg			
674	aate	ideology	abstract	noun	aate	aate					aate	ideology			
675	iglu	igloo	place	noun						igloo	iglu	igloo			
676	leguaani	iguana	animal	noun			iguana	iguana			leguaani	iguana			
677	infektio	infection	medicine	noun	infektio	infektio					infektio	infection			
678	inflaatio	inflation	abstract	noun	inflaatio	inflaatio					inflaatio	inflation			
679	ruiskuttaa	inject	action	verb					INJECT_actionV		ruiskuttaa	inject			
680	muste	ink	material	noun						ink	muste	ink			
681	majatalo	inn	place	noun				inn			maja#talo	inn			
682	hyönteinen	insect	insect	noun						insect	hyönteinen	insect			
683	internet	internet	abstract	noun	internet	internet					internet	internet			
684	sijoitus	investment	abstract	noun	sijoitus	sijoitus					sijoitus	investment			
685	iPod	iPod	appliance	noun						ipod	iPod	iPod			
686	värikalvo	iris	bodypart	noun						iris	väri#kalvo	iris			ambiguous meaning
687	rauta	iron	material	noun						iron	rauta	iron			
688	saari	island	nature	noun	saari	saari				island	saari	island			
689	muratti	ivy	plant	noun						ivy	muratti	ivy			
690	pikkutakki	jacket	clothing	noun			jacket	jacket		jacket	pikku#takki	jacket			
691	vankila	jail	place	noun	vankila	vankila				jail	vankila	jail			
692	hillo	jam	food	noun			jam			jam	hillo	jam			ambiguous meaning
693	purkki	jar	container	noun			jar	jar		jar	purkki	jar			
695	farkut	jeans	clothing	noun			jeans	jeans			farkku	jeans			
696	jeeppi	jeep	vehicle	noun			jeep	jeep		jeep	jeeppi	jeep			
697	hyytelö	jelly	food	noun			jelly			jelly	hyytelö	jelly			
698	meduusa	jellyfish	waterlife	noun			jellyfish				meduusa	jellyfish			
699	neulepaita	jersey	clothing	noun						jersey	neule	jersey			
700	suihkukone	jet	vehicle	noun				jet		jet	suihku#kone	jet			
701	jalokivi	jewel	artifact	noun						jewel	jalokivi	jewel			
702	päiväkirja	journal	text	noun						journal	päivä#kirja	journal			
703	tuomari	judge	person	noun	tuomari	tuomari					tuomari	judge			
704	kannu	jug	container	noun			jug				kannu	jug			
705	mehu	juice	drink	noun						juice	mehu	juice			
706	kenguru	kangaroo	animal	noun			kangaroo			kangaroo	kenguru	kangaroo			
707	kajakki	kayak	vehicle	noun			kayak				kajakki	kayak			
708	tynnyri	keg	artifact	noun						keg	olut#tynnyri	keg			
709	ydin	kernel	plant	noun						kernel	ydin	kernel			
710	ketsuppi	ketchup	food	noun			ketchup			ketchup	ketsuppi	ketchup			
711	teepannu	kettle	container	noun			kettle	kettle		kettle	tee#pannu	kettle			
712	avain	key	tool	noun			key	key		key	avain	key			
713	näppäimistö	keyboard	appliance	noun						keyboard	näppäimistö				homonym
714	koskettimet	keyboard	instrument	noun				keyboard_(musical)			kosketin	keyboard			homonym
715	potkaista	kick	action	verb					KICK_actionV		potkaista	kick			
716	muksu	kid	person	noun						kid	muksu	kid			
717	kiltti	kilt	clothing	noun						kilt	kiltti	kilt			
718	kuningas	king	person	noun	kuningas	kuningas					kuningas	king			
719	kuningaskalastaja	kingfisher	bird	noun			kingfisher				kuningaskalastaja	kingfisher			
720	keittiö	kitchen	place	noun						kitchen	keittiö	kitchen			
721	keittiövaaka	kitchen_scales	tool	noun			kitchen_scales				keittiö#vaaka	kitchen_utensil			No direct translation
722	leija	kite	toy	noun			kite	kite		kite	leija	kite			
723	kissanpentu	kitten	animal	noun						kitten	kissan#pentu	kitten			
724	kiivi	kiwi	fruit	noun			kiwi_fruit				kiivi	kiwi			
725	polvi	knee	bodypart	noun						knee	polvi	knee			
726	puukko	knife	weapon	noun	puukko						puukko				homonym
727	veitsi	knife	weapon	noun	veitsi		knife	knife	KNIFE_object	knife	veitsi	knife			homonym
728	veli	brother	person	noun	veli						veli	brother			Concept_list translation wrong
729	nuppi	knob	tool	noun						knob	nuppi	knob			
730	koputtaa	knock	action	verb					KNOCK_actionV		koputtaa	knock			
731	tieto	knowledge	abstract	noun	tieto	tieto					tieto	knowledge			
732	rystynen	knuckle	bodypart	noun						knuckle	rystynen	knuckle			
733	koala	koala	animal	noun						koala	koala	koala			
734	tikapuut	ladder	tool	noun			ladder			ladder	tikapuut	ladder			
735	kauha	ladle	tool	noun			ladle	ladle		ladle	kauha	ladle			
736	leppäkerttu	ladybug	insect	noun			ladybird			ladybug	leppä#kerttu	ladybug			
737	järvi	lake	nature	noun						lake	järvi	lake			
738	karitsa	lamb	animal	noun			lamb	lamb		lamb	karitsa	lamb			
739	valaisin	lamp	furniture	noun			lamp	lamp		lamp	valaisin	lamp			
740	land rover	land_rover	vehicle	noun			land_rover				lantikka	Land_Rover			The colloquialism for the word
741	väylä	lane	place	noun						lane	väylä	lane			
742	lyhty	lantern	artifact	noun			lantern	lantern			lyhty	lantern			
743	syli	lap	bodypart	noun						lap	syli	lap			
744	kannettava tietokone	laptop	appliance	noun						laptop	läppäri	laptop			The colloquialism for the word
745	pyykki	laundry	clothing	noun						laundry	pyykki	laundry			
746	nurmikko	lawn	nature	noun						lawn	nurmikko	lawn			
747	ruohonleikkuri	lawnmower	tool	noun						lawnmower	ruohon#leikkuri	lawnmower			
748	lehti	leaf	plant	noun						leaf	lehti	leaf			
749	purjo	leek	vegetable	noun			leek				purjo	leek			
750	jalka	leg	bodypart	noun	jalka	jalka	leg		LEG_object	leg	jalka	leg			
751	legenda	legend	abstract	noun	legenda						legenda	legend			
752	sitruuna	lemon	fruit	noun	sitruuna		lemon	lemon	LEMON_object	lemon	sitruuna	lemon			
753	limonadi	lemonade	drink	noun			lemonade			lemonade	limonadi	lemonade			
754	leopardi	leopard	animal	noun			leopard	leopard	LEOPARD_object	leopard	leopardi	leopard			
755	jumppapuku	leotard	clothing	noun			leotard	leotards			jumppa#puku	leotard			
756	kirje	letter	text	noun						letter	kirje	letter			
757	lehtisalaatti	lettuce	vegetable	noun			lettuce	lettuce	LETTUCE_object	lettuce	lehti#salaatti	lettuce			
758	taso	level	abstract	noun				level			taso	level			
759	vipu	lever	tool	noun						lever	vipu	lever			
760	kirjasto	library	place	noun	kirjasto	kirjasto				library	kirjasto	library			
761	nuolla	lick	action	verb					LICK_actionV		nuolla	lick			
762	lamppu	lightbulb	artifact	noun						lightbulb	lamppu	lightbulb			
763	salama	lightning	nature	noun						lightning	salama	lightning			
764	lilja	lily	plant	noun			lily				lilja	lily			
765	raaja	limb	bodypart	noun						limb	raaja	limb			
766	lime	lime	fruit	noun	lime		lime	lime		lime	lime	lime			
767	limusiini	limousine	vehicle	noun			limousine	limousine		limousine	limusiini	limousine			
768	liinavaatteet	linen	artifact	noun						linen	liina#vaatteet	linen			
769	nöyhtä	lint	material	noun						lint	nöyhtä	lint			
770	leijona	lion	animal	noun	leijona	leijona	lion	lion	LION_object	lion	leijona	lion			
771	huuli	lip	bodypart	noun	huulet	huulet	lips		LIPS_object	lip	huuli	lip			
773	huulipuna	lipstick	clothing	noun			lipstick				huuli#puna	lipstick			
774	neste	liquid	material	noun						liquid	neste	liquid			
775	viina	liquor	drink	noun						liquor	viina	liquor			
776	kuunnella	listen	action	verb					LISTEN_actionV		kuunnella	listen			
777	maksa	liver	bodypart	noun						liver	maksa	liver			
778	olohuone	livingroom	place	noun						livingroom	olo#huone	livingroom			
779	lisko	lizard	animal	noun			lizard			lizard	lisko	lizard			
780	laama	llama	animal	noun			llama				laama	llama			
781	hummeri	lobster	waterlife	noun			lobster	lobster		lobster	hummeri	lobster			
782	lukko	lock	tool	noun						lock	lukko	lock			
783	lokero	locker	furniture	noun						locker	lokero	locker			
784	sirkka	locust	insect	noun			locust				sirkka	locust			
785	logiikka	logic	abstract	noun	logiikka	logiikka					logiikka	logic			
786	katsella	look	action	noun					LOOK_actionV		katsella	look			
787	kuorma-auto	lorry	vehicle	noun			lorry				kuormuri	lorry			
788	voide	lotion	medicine	noun						lotion	voide	lotion			
789	kaiutin	loudspeaker	appliance	noun						loudspeaker	kaiutin	loudspeaker			
790	lounas	lunch	food	noun						lunch	lounas	lunch			
791	eväslaukku	lunchbox	container	noun						lunchbox	eväs#laukku	lunchbox			
792	keuhko	lung	bodypart	noun						lung	keuhko	lung			
793	makaroni	macaroni	food	noun						macaroni	makaroni	macaroni			
794	viidakkoveitsi	machete	weapon	noun			machete	machete			viidakko#veitsi	machete			
795	makrilli	mackerel	waterlife	noun			mackerel	mackerel			makrilli	mackerel			
796	aikakausilehti	magazine	text	noun				magazine		magazine	aika#kausi#lehti	magazine			
797	taika	magic	abstract	noun	taika	taika					taika	magic			
798	magneetti	magnet	artifact	noun						magnet	magneetti	magnet			
799	harakka	magpie	bird	noun			magpie				harakka	magpie			
800	posti	mail	artifact	noun						mail	posti	mail			
801	postilaatikko	mailbox	container	noun						mailbox	posti#laatikko	mailbox			
802	uros	male	abstract	noun						male	uros	male			
803	mies	man	person	noun	mies					man	mies	man			
804	mandariini	mandarin	fruit	noun				mandarin			mandariini	mandarin			
805	mango	mango	fruit	noun			mango				mango	mango			
806	mallinukke	mannequin	artifact	noun						mannequin	malli#nukke	mannequin			
807	kartano	mansion	place	noun	kartano					mansion	kartano	mansion			
808	kartta	map	artifact	noun						map	kartta	map			
809	vaahtera	maple	plant	noun						maple	vaahtera	maple			
810	marmori	marble	material	noun			marble	marble			marmori	marble			
811	marssia	march	action	verb					MARCH_actionV		marssia	march			
812	kehäkukka	marigold	plant	noun			marigold				kehä#kukka	marigold			
813	ruokakauppa	market	place	noun						market	tori	market			
814	merkintä	marking	abstract	noun	merkintä	merkintä					merkintä	marking			
815	naamio	mask	clothing	noun			mask				naamio	mask			
816	ovimatto	mat	furniture	noun			mat	mat		mat	ovi#matto	mat			
817	materiaali	material	material	noun	materiaali						materiaali	material			
818	patja	mattress	furniture	noun						mattress	patja	mattress			
819	majoneesi	mayonnaise	food	noun			mayonnaise				majoneesi	mayonnaise			
820	niitty	meadow	nature	noun						meadow	niitty	meadow			
821	ateria	meal	food	noun						meal	ateria	meal			
822	merkitys	meaning	abstract	noun	merkitys	merkitys					merkitys	meaning			
823	tuhkarokko	measles	medicine	noun						measles	tuhka#rokko	measles			
824	liha	meat	food	noun						meat	liha	meat			
825	lihapullat	meatballs	food	noun						meatballs	liha#pulla	meatballs			
826	mitali	medal	accessory	noun				medal		medal	mitali	medal			
827	lääke	medicine	medicine	noun						medicine	lääke	medicine			This was found in the Eng Google, even though the code did not find it in corpus?
828	väliaine	medium	abstract	noun	väliaine						väli#aine	medium			
829	kokous	meeting	abstract	noun	kokous						kokous	meeting			
830	meloni	melon	fruit	noun			melon				meloni	melon			
831	ruokalista	menu	text	noun			menu	menu		menu	ruoka#lista	menu			
832	meriitti	merit	abstract	noun	meriitti	meriitti					meriitti	merit			
833	metalli	metal	material	noun	metalli						metalli	metal			
834	meteori	meteor	nature	noun						meteor	meteori	meteor			
835	metri	meter	abstract	noun	metri						metri	meter			
836	mikrofoni	microphone	appliance	noun						microphone	mikrofoni	microphone			
837	mikroskooppi	microscope	appliance	noun			microscope	microscope		microscope	mikroskooppi	microscope			
838	mikroaaltouuni	microwave	appliance	noun			microwave	microwave		microwave	mikroaalto#uuni	microwave			
839	maito	milk	drink	noun			milk			milk	maito	milk			
840	pirtelö	milkshake	drink	noun						milkshake	pirtelö	milkshake			
841	tuhatjalkainen	millipede	insect	noun			millipede				tuhat#jalkainen	millipede			
842	tila-auto	minivan	vehicle	noun						minivan	paku	minivan			
843	minkki	mink	animal	noun				mink			minkki	mink			
844	minkkiturkki	mink_coat	clothing	noun				mink_(coat)			minkki#turkki	mink_coat			a more accurate translation would be mutu but that is bound to be confused with “musta tuntuu”
845	mutu	minnow	waterlife	noun			minnow	minnow			särki	minnow			
846	peili	mirror	furniture	noun			mirror	mirror		mirror	peili	mirror			
847	ohjus	missile	weapon	noun	ohjus			missile		missile	ohjus	missile			
848	utu	mist	nature	noun						mist	utu	mist			
849	hanska	mitt	clothing	noun						mitt	hanska	mitt			
850	tumppu	mitten	clothing	noun					MITTEN_object		tumppu	mitten			
851	lapaset	mittens	clothing	noun	lapaset		mittens	mittens		mittens	lapanen	mittens			
852	vatkain	mixer	tool	noun				mixer		mixer	vatkain	mixer			
853	mokkasiinit	moccasins	clothing	noun						moccasins	mokkasiini	moccasins			
854	myyrä	mole	animal	noun				mole_(animal)			myyrä	mole			
855	luostari	monastery	place	noun	luostari						luostari	monastery			
856	raha	money	abstract	noun	raha	raha				money	raha	money			
857	apina	monkey	animal	noun			monkey			monkey	apina	monkey			Code claimed this was not in corpus?
858	kuu	moon	nature	noun						moon	kuu	moon			
859	hirvi	moose	animal	noun			moose	moose		moose	hirvi	moose			
860	moppi	mop	tool	noun			mop			mop	moppi	mop			
861	mopo	moped	vehicle	noun			moped				mopo	moped			
862	aamu	morning	time	noun	aamu	aamu					aamu	morning			
863	hyttynen	mosquito	insect	noun			mosquito			mosquito	hyttynen	mosquito			
864	sammal	moss	plant	noun			moss				sammal	moss			
865	koi	moth	insect	noun			moth	moth		moth	koi	moth			
866	äiti	mother	person	noun	äiti						äiti	mother			
867	moottori	motor	appliance	noun	moottori					motor	moottori	motor			The colloquialism for the word
868	moottoripyörä	motorcycle	vehicle	noun			motorcycle	motorcycle	MOTORCYCLE_object	motorcycle	prätkä	motorcycle			
869	vuori	mountain	nature	noun	vuori	vuori				mountain	vuori	mountain			
870	hiiri	mouse	animal	noun	hiiri	hiiri	mouse	mouse		mouse	hiiri	mouse			
871	tietokonehiiri	mouse_computer	appliance	noun				mouse_(computer)	MOUSE_object		tieto#kone#hiiri	computer_mouses			
872	suu	mouth	bodypart	noun	suu	suu				mouth	suu	mouth			
873	suukappale	mouthpiece	artifact	noun						mouthpiece	suu#kappale	mouthpiece			
874	muta	mud	nature	noun						mud	muta	mud			
875	vaimennin	muffler	artifact	noun						muffler	vaimennin	muffler			
876	muki	mug	container	noun			mug	mug		mug	muki	mug			
877	lihas	muscle	bodypart	noun						muscle	lihas	muscle			
878	museo	museum	place	noun	museo	museo				museum	museo	museum			
879	sieni	mushroom	vegetable	noun	sieni		mushroom	mushroom	MUSHROOM_object	mushroom	sieni	mushroom			
880	musiikki	music	abstract	noun	musiikki	musiikki					musiikki	music			
881	sinisimpukka	mussel	waterlife	noun			mussel				sini#simpukka	mussel			
882	sinappi	mustard	food	noun						mustard	sinappi	mustard			
883	kuono	muzzle	bodypart	noun				muzzle			kuono	muzzle			
884	kynsi	nail	tool	noun			nail			nail	naula	nail			
885	kynsilakka	nail_polish	clothing	noun			nail_polish				kynsi#lakka	nail_polish			
886	lautasliina	napkin	artifact	noun			napkin	napkin		napkin	lautas#liina	napkin			
887	luonto	nature	nature	noun	luonto	luonto					luonto	nature			Code claimed this was not in corpus?
888	kaula	neck	bodypart	noun						neck	kaula	neck			
889	kaulakoru	necklace	clothing	noun			necklace	necklace		necklace	kaula#koru	necklace			
890	kravatti	necktie	clothing	noun						necktie	kravatti	necktie			
891	nektariini	nectarine	fruit	noun			nectarine	nectarine			nektariini	nectarine			
892	neula	needle	tool	noun			needle			needle	neula	needle			
893	hermo	nerve	bodypart	noun						nerve	hermo	nerve			
894	pesä	nest	nature	noun	pesä	pesä				nest	pesä	nest			
895	verkko	net	artifact	noun						net	verkko	net			
896	uutinen	news	abstract	noun	uutinen						uutinen	news			
897	sanomalehti	newspaper	text	noun	sanomalehti		newspaper			newspaper	sanoma#lehti	newspaper			
898	viisisenttinen	nickel	artifact	noun						nickel	viisisenttinen	nickel			
899	ilta	evening	time	noun	ilta	ilta					ilta	evening			
900	yöpaita	nightgown	clothing	noun				nightgown		nightgown	yö#paita	nightgown			
901	satakieli	nightingale	bird	noun			nightingale	nightingale			sata#kieli	nightingale			
902	nuudeli	noodle	food	noun						noodle	nuudeli	noodle			
903	nenä	nose	bodypart	noun	nenä	nenä	nose		NOSE_object	nose	nenä	nose			
904	muistilappu	note	text	noun						note	muisti#lappu	note			
905	muistikirja	notebook	text	noun						notebook	muisti#kirja	notebook			
906	romaani	novel	text	noun						novel	romaani	novel			
907	pähkinä	nut	fruit	noun			nut				pähkinä	nut			
908	tammi	oak	plant	noun	tammi		oak	oak		oak	tammi	oak			
